accession_number,species_name,genus,resistance_status,mean_alig_score,mean_core_dist,n_pairs
GCF_003265305.2,Pseudoprevotella muciniphila,Pseudoprevotella,0,2974.97998046875,7.333333333333333,3
GCF_003265355.1,Glycomyces dulcitolivorans,Glycomyces,0,474.22979736328125,76,1
GCF_000834455.1,Yersinia rohdei,Yersinia,0,3041.860595703125,0,15
GCF_000875755.1,Mycoplasma yeatsii,Mycoplasma,2,3004.428466796875,1,1
GCF_000876225.1,Micromonospora haikouensis,Micromonospora,0,2805.3349609375,3,1
GCF_000934545.1,Rugosibacter aromaticivorans,Rugosibacter,2,3107.384033203125,0,1
GCF_000934565.1,Pseudomonas simiae,Pseudomonas,0,3038.596337890625,0,15
GCF_000934605.2,Pandoraea vervacti,Pandoraea,0,3030.1441650390625,0,6
GCF_003268595.1,Paraliobacillus zengyii,Paraliobacillus,0,3065.4599338107637,0,36
GCF_000934755.1,Desulfonatronovibrio magnus,Desulfonatronovibrio,0,3085.58544921875,0,1
GCF_000940515.1,Mannheimia massilioguelmaensis,Mannheimia,0,3051.896728515625,0,1
GCF_000940805.1,Gynuella sunshinyii,Gynuella,0,3037.8975830078125,1,6
GCF_003268655.1,Arthrobacter dokdonellae,Arthrobacter,5,3038.8359375,0,10
GCF_000941055.1,Siansivirga zeaxanthinifaciens,Siansivirga,1,2748.765380859375,16.666666666666668,3
GCF_003269425.1,Flagellimonas maritima,Flagellimonas,0,3016.226318359375,0,1
GCF_000941095.1,Ureaplasma diversum,Ureaplasma,0,3004.336181640625,0,1
GCF_003285045.1,Mycoplasma anseris,Mycoplasma,0,3008.299560546875,0,1
GCF_003285065.1,Mycoplasmopsis anatis,Mycoplasmopsis,0,2986.5009765625,0,1
GCF_003285265.1,Paracoccus mutanolyticus,Paracoccus,0,2903.27001953125,0,3
GCF_003286395.1,Paraburkholderia dokdonensis,Paraburkholderia,0,3038.02490234375,0,6
GCF_003287895.1,Blautia argi,Blautia,1,2945.794677734375,2,3
GCF_003290385.1,Actinobacillus pleuropneumoniae,Actinobacillus,0,3055.860107421875,0,15
GCF_003290445.1,Francisella adeliensis,Francisella,0,3040.006591796875,0,3
GCF_003293845.1,Flavobacterium tibetense,Flavobacterium,3,3008.299560546875,0,3
GCF_000942395.1,Risungbinella massiliensis,Risungbinella,0,2969.6104261610244,0,36
GCF_000943515.2,Amycolatopsis orientalis,Amycolatopsis,4,2932.1982421875,0,6
GCF_000948975.2,Thalassomonas actiniarum,Thalassomonas,0,3055.860107421875,0,1
GCF_000949255.1,Ferrimicrobium acidiphilum,Ferrimicrobium,0,3020.189697265625,0,1
GCF_000950575.1,Psychromicrobium lacuslunae,Psychromicrobium,2,3043.969970703125,0,1
GCF_000953015.1,Candidatus Methylopumilus turicensis,Candidatus,0,3051.896728515625,0,1
GCF_000953135.1,Legionella fallonii,Legionella,0,3055.883056640625,0,6
GCF_003312355.2,Pectobacterium peruviense,Pectobacterium,0,3048.8352399553573,0,21
GCF_000953635.1,Legionella micdadei,Legionella,3,3059.823486328125,0,3
GCF_000953715.1,Defluviitoga tunisiensis,Defluviitoga,3,2996.409423828125,0,3
GCF_000954135.1,Ralstonia mannitolilytica,Ralstonia,0,3019.98828125,0,1
GCF_003312875.1,Amycolatopsis albispora,Amycolatopsis,4,3000.441650390625,0,6
GCF_000959365.1,Burkholderia oklahomensis,Burkholderia,0,3038.02490234375,0,6
GCF_003312915.1,Flavobacterium fluviale,Flavobacterium,6,2965.17177734375,0.6,15
GCF_000959445.1,Burkholderia vietnamiensis,Burkholderia,0,3028.568017578125,0,15
GCF_003313245.1,Primorskyibacter marinus,Primorskyibacter,0,2905.251708984375,0,6
GCF_003315615.1,Bifidobacterium xylocopae,Bifidobacterium,2,2998.57568359375,4,1
GCF_003315635.1,Bifidobacterium aemilianum,Bifidobacterium,0,3014.290771484375,1,1
GCF_000959545.1,Burkholderia ambifaria,Burkholderia,0,3006.5638509114583,0.8666666666666667,15
GCF_000960975.1,Martelella endophytica,Martelella,0,2931.013671875,0,3
GCF_003323815.1,Acinetobacter haemolyticus,Acinetobacter,0,3039.527294921875,0,15
GCF_003324675.1,Paracoccus suum,Paracoccus,0,2899.306640625,0,1
GCF_003325355.1,Runella rosea,Runella,0,2984.519287109375,0,3
GCF_000960995.1,Burkholderia glumae,Burkholderia,0,3038.02490234375,0,10
GCF_000961215.1,Xanthomonas citri,Xanthomonas,2,3065.7685546875,0,1
GCF_000961515.1,Paraburkholderia fungorum,Paraburkholderia,0,3031.4346516927085,0.3333333333333333,15
GCF_000967305.2,Alcaligenes faecalis,Alcaligenes,3,3045.95166015625,0,3
GCF_003325475.1,Chromobacterium phragmitis,Chromobacterium,0,3047.933349609375,0,28
GCF_000967915.1,Acholeplasma brassicae,Acholeplasma,1,3014.2034912109375,0,6
GCF_000968055.1,Acholeplasma palmae,Acholeplasma,0,3002.3544921875,0,1
GCF_003330785.1,Paraburkholderia graminis,Paraburkholderia,0,3038.02490234375,0,15
GCF_000968175.1,Xenorhabdus poinarii,Xenorhabdus,0,3024.067068917411,0.5714285714285714,21
GCF_003330825.1,Paraburkholderia terricola,Paraburkholderia,0,3038.02490234375,0,10
GCF_003332325.1,Mycoplasma phocae,Mycoplasma,0,2996.3851725260415,0,3
GCF_003335215.1,Parvibium lacunae,Parvibium,2,3014.24462890625,0,1
GCF_000968195.1,Xenorhabdus doucetiae,Xenorhabdus,0,2912.3546316964284,0,21
GCF_000968535.2,Methylotuvimicrobium alcaliphilum,Methylotuvimicrobium,0,3026.226806640625,0,3
GCF_000969445.1,Devosia chinhatensis,Devosia,0,2936.958740234375,0,1
GCF_000969765.1,Mycoplasmopsis synoviae,Mycoplasmopsis,0,2968.7578125,1,1
GCF_000971295.1,Devosia epidermidihirudinis,Devosia,0,2940.922119140625,0,1
GCF_000973085.1,Sneathia vaginalis,Sneathia,0,2977.3758138020835,0.6666666666666666,3
GCF_000973105.1,Zobellia galactanivorans,Zobellia,2,3020.189697265625,0,1
GCF_003335255.1,Vibrio casei,Vibrio,0,3085.58544921875,0,28
GCF_000974425.1,Spirosoma radiotolerans,Spirosoma,0,2981.2470703125,0,3
GCF_000974685.2,Ferriphaselus amnicola,Ferriphaselus,0,3047.933349609375,0,3
GCF_003339525.1,Ephemeroptericola cinctiostellae,Ephemeroptericola,4,3055.883056640625,0,6
GCF_003340495.1,Adhaeribacter pallidiroseus,Adhaeribacter,0,3014.24462890625,0,3
GCF_000980835.1,Corynebacterium kutscheri,Corynebacterium,0,3036.043212890625,0,6
GCF_000981585.1,Paenibacillus riograndensis,Paenibacillus,4,3073.6953125,0,6
GCF_000987835.1,Sulfurovum lithotrophicum,Sulfurovum,0,2994.427734375,0,3
GCF_000988745.2,Moraxella bovoculi,Moraxella,0,3034.0615234375,0,6
GCF_003343245.1,Photorhabdus laumondii,Photorhabdus,0,3022.02587890625,1.1428571428571428,21
GCF_000993785.3,Streptomyces xiamenensis,Streptomyces,0,3032.079833984375,0,10
GCF_001005725.1,Sphingobium chungbukense,Sphingobium,0,2974.61083984375,0,1
GCF_001008165.2,Croceibacterium atlanticum,Croceibacterium,0,2948.848876953125,0,1
GCF_003343305.1,Enterococcus gilvus,Enterococcus,0,3082.25537109375,0,15
GCF_003344535.1,Exiguobacterium flavidum,Exiguobacterium,0,3087.613037109375,0,1
GCF_003344865.1,Euzebya pacifica,Euzebya,0,3004.382080078125,0,1
GCF_003344925.1,Flavobacterium arcticum,Flavobacterium,3,3008.299560546875,0,3
GCF_003345255.1,Pseudothauera hydrothermalis,Pseudothauera,0,3043.969970703125,0,3
GCF_001010285.1,Photorhabdus thracensis,Photorhabdus,0,3054.3299641927083,0.5333333333333333,15
GCF_003345525.1,Pelagibacterium lacus,Pelagibacterium,0,2946.8671875,0,1
GCF_001012775.1,Brevibacillus formosus,Brevibacillus,0,3012.446533203125,0,1
GCF_001017435.1,Caldimonas brevitalea,Caldimonas,3,3034.0615234375,0,3
GCF_001017775.3,Pandoraea thiooxydans,Pandoraea,0,3041.98828125,0,1
GCF_001020565.1,Maribacter thermophilus,Maribacter,0,3034.0615234375,0,1
GCF_001020985.1,Corynebacterium mustelae,Corynebacterium,4,3032.079833984375,0,6
GCF_003346755.1,Malaciobacter halophilus,Malaciobacter,0,3005.6726888020835,0,15
GCF_001021025.1,Corynebacterium epidermidicanis,Corynebacterium,0,3014.24462890625,0,6
GCF_001021045.1,Corynebacterium testudinoris,Corynebacterium,0,3024.198974609375,0,6
GCF_001021085.1,Candidatus Liberibacter africanus,Candidatus,0,2930.5990397135415,2.6666666666666665,3
GCF_003346775.1,Malaciobacter mytili,Malaciobacter,6,3006.31787109375,0,15
GCF_003346815.1,Halarcobacter bivalviorum,Halarcobacter,0,3008.299560546875,0,6
GCF_003347135.1,Francisella opportunistica,Francisella,0,3040.006591796875,0,3
GCF_001022135.1,Phytobacter ursingii,Phytobacter,0,3038.597481863839,0.5714285714285714,21
GCF_003347665.1,Microvirga calopogonii,Microvirga,0,1826.8277404785156,35.6,10
GCF_001025155.1,Bifidobacterium angulatum,Bifidobacterium,4,3034.0615234375,0,6
GCF_001025175.1,Bifidobacterium breve,Bifidobacterium,0,3026.1806640625,0,1
GCF_003351565.1,Neisseria lactamica,Neisseria,0,3053.87841796875,0,6
GCF_003351765.1,Ornithinimicrobium avium,Ornithinimicrobium,0,3002.226806640625,0,1
GCF_001025195.1,Bifidobacterium catenulatum,Bifidobacterium,0,3028.116455078125,0,10
GCF_003352005.1,Oceanobacillus zhaokaii,Oceanobacillus,0,3051.623291015625,0,10
GCF_001025215.1,Bifidobacterium pseudocatenulatum,Bifidobacterium,6,3028.116455078125,0,15
GCF_003352185.1,Pseudomonas kribbensis,Pseudomonas,0,3041.74853515625,0,15
GCF_003353065.1,Cyclonatronum proteinivorum,Cyclonatronum,3,3050.6063639322915,0,3
GCF_003355455.1,Erythrobacter aureus,Erythrobacter,0,2948.848876953125,0,1
GCF_001028665.1,Burkholderia pyrrocinia,Burkholderia,0,3035.39794921875,0,15
GCF_001029105.3,Pandoraea faecigallinarum,Pandoraea,0,3038.02490234375,0,6
GCF_001040945.1,Herbaspirillum seropedicae,Herbaspirillum,0,3038.02490234375,0,1
GCF_003355495.1,Crenobacter cavernae,Crenobacter,0,3047.933349609375,0,21
GCF_003363775.1,Spiroplasma alleghenense,Spiroplasma,0,2998.483154296875,1,1
GCF_003366055.1,Candidatus Chromulinivorax destructor,Candidatus,0,3067.750244140625,0,1
GCF_001042595.1,Bifidobacterium dentium,Bifidobacterium,4,3034.0615234375,0,6
GCF_003367375.1,Gallaecimonas mangrovi,Gallaecimonas,0,2950.534423828125,1.3333333333333333,3
GCF_001042635.1,Bifidobacterium scardovii,Bifidobacterium,0,3022.17138671875,0,3
GCF_003367705.1,Microbacterium foliorum,Microbacterium,2,3022.17138671875,0,1
GCF_001042715.1,Clostridium aceticum,Clostridium,2,2621.1490071614585,0,3
GCF_001046635.1,Novosphingobium barchaimii,Novosphingobium,0,2950.83056640625,0,6
GCF_003368325.1,Paraburkholderia caffeinilytica,Paraburkholderia,0,3034.0615234375,0,15
GCF_001046645.1,Sphingobium cupriresistens,Sphingobium,0,2946.8671875,0,21
GCF_001046655.1,Sphingobium baderi,Sphingobium,0,2946.8671875,0,1
GCF_001048695.1,Neobacillus massiliamazoniensis,Neobacillus,0,2884.25390625,0,1
GCF_001050095.1,Enterococcus massiliensis,Enterococcus,0,3091.530517578125,0,3
GCF_003382565.3,Pectobacterium aquaticum,Pectobacterium,0,3055.860107421875,0,21
GCF_003383595.3,Metamycoplasma phocicerebrale,Metamycoplasma,2,2994.5654296875,0,1
GCF_003386075.1,Citricoccus muralis,Citricoccus,0,3026.134765625,0,1
GCF_003386555.1,Thermomonospora umbrina,Thermomonospora,4,2994.427734375,0,6
GCF_003386665.1,Xenorhabdus cabanillasii,Xenorhabdus,0,3012.106201171875,0,28
GCF_003386795.1,Thermasporomyces composti,Thermasporomyces,0,3022.17138671875,0,1
GCF_003386865.1,Calidifontibacter indicus,Calidifontibacter,0,3018.2080078125,0,1
GCF_001050115.1,Bacillus smithii,Bacillus,0,3081.6220703125,0,55
GCF_001050235.1,Longilinea arvoryzae,Longilinea,0,2972.629150390625,0,1
GCF_001050295.1,Listeria fleischmannii,Listeria,0,3075.677001953125,0,1
GCF_003391255.1,Pseudomonas plecoglossicida,Pseudomonas,0,3041.4484514508927,0.2857142857142857,21
GCF_001050435.1,Levilactobacillus koreensis,Levilactobacillus,6,3083.4560709635416,0.3333333333333333,15
GCF_003402575.1,Mesosutterella multiformis,Mesosutterella,6,3005.976611328125,1.0666666666666667,15
GCF_001051995.2,Thauera humireducens,Thauera,0,3043.992919921875,0,6
GCF_001078055.1,Rufibacter radiotolerans,Rufibacter,0,2992.446044921875,0,1
GCF_003403075.1,Flavobacterium psychrotrophum,Flavobacterium,0,2970.1866048177085,3.3333333333333335,6
GCF_003403135.1,Dickeya dianthicola,Dickeya,0,2975.2804129464284,0,21
GCF_003417535.1,Hydrogenophaga borbori,Hydrogenophaga,0,3030.09814453125,0,1
GCF_003426945.1,Thermus sediminis,Thermus,2,3004.336181640625,0,1
GCF_001083805.1,Photorhabdus luminescens,Photorhabdus,0,3007.318821498326,0.25,28
GCF_001182045.1,Dakarella massiliensis,Dakarella,2,3038.02490234375,0,1
GCF_003429285.1,Salinimonas sediminis,Salinimonas,0,3036.4716796875,0,10
GCF_003431825.1,Blastomonas fulva,Blastomonas,0,2950.83056640625,0,1
GCF_003433515.1,Maritalea myrionectae,Maritalea,0,2940.922119140625,0,1
GCF_003444775.1,Deinococcus ficus,Deinococcus,3,2978.57421875,0,3
GCF_001183605.1,Lysinibacillus xylanilyticus,Lysinibacillus,0,3048.010791015625,0,10
GCF_003449035.1,Albibacterium indicum,Albibacterium,0,3032.079833984375,0,1
GCF_001183985.1,Peribacillus loiseleuriae,Peribacillus,0,2864.606201171875,0,1
GCF_003457605.1,Seongchinamella sediminis,Seongchinamella,0,3040.006591796875,0,1
GCF_003515105.1,Pseudoalteromonas lipolytica,Pseudoalteromonas,0,2996.4855346679688,0.5,28
GCF_001186155.3,Planococcus versutus,Planococcus,9,3056.7303602430557,0.4444444444444444,36
GCF_003515985.1,Lonsdalea britannica,Lonsdalea,0,3047.8858933221727,0.47619047619047616,21
GCF_001187435.1,Streptomyces caatingaensis,Streptomyces,0,2566.67333984375,0.5714285714285714,21
GCF_003516125.1,Cronobacter sakazakii,Cronobacter,0,3024.3375069754466,2.2857142857142856,21
GCF_003516145.1,Leptospira borgpetersenii,Leptospira,0,2990.46435546875,0,1
GCF_003544815.1,Arcobacter suis,Arcobacter,0,3005.147216796875,0,10
GCF_001187595.1,Anoxybacillus gonensis,Anoxybacillus,0,3046.6348964146205,0.5,28
GCF_001189295.1,Chondromyces crocatus,Chondromyces,0,3043.55419921875,0,3
GCF_003544855.1,Malaciobacter marinus,Malaciobacter,0,3002.3544921875,0,15
GCF_001191605.1,Bacillus altitudinis,Bacillus,0,2707.7816243489583,0,15
GCF_001192795.1,Flexilinea flocculi,Flexilinea,0,2962.720703125,0,1
GCF_003544915.1,Arcobacter ellisii,Arcobacter,0,3008.299560546875,0,10
GCF_001192835.1,Lentimicrobium saccharophilum,Lentimicrobium,0,3020.189697265625,0,1
GCF_003544935.1,Malaciobacter molluscorum,Malaciobacter,6,3002.1148763020833,0,15
GCF_003545715.1,Taibaiella koreensis,Taibaiella,0,3014.24462890625,0,1
GCF_003546845.1,endosymbiont GvMRE of Glomus versiforme,endosymbiont,0,1657.189453125,49.666666666666664,3
GCF_003568825.1,Pseudoalteromonas tunicata,Pseudoalteromonas,0,3050.606201171875,0,45
GCF_001243895.1,Bacillus testis,Bacillus,0,3067.736531575521,0,66
GCF_003568845.1,Indioceanicola profundi,Indioceanicola,0,2935.3982282366073,0,21
GCF_001244735.1,Bacillus andreraoultii,Bacillus,0,3034.1859072730654,0.47619047619047616,21
GCF_003570845.1,Dialister pneumosintes,Dialister,1,3105.448486328125,0.5,6
GCF_001245615.1,Mycolicibacterium neworleansense,Mycolicibacterium,0,3008.299560546875,0,3
GCF_001247745.1,Luteipulveratus halotolerans,Luteipulveratus,2,3006.36376953125,0,1
GCF_003574215.1,Hydrogenophilus thermoluteolus,Hydrogenophilus,0,3019.7742513020835,0,3
GCF_001262015.1,Prevotella fusca,Prevotella,4,3003.8515625,0,6
GCF_003574295.1,Mediterraneibacter butyricigenes,Mediterraneibacter,0,2990.7398681640625,0,6
GCF_003574835.2,Thermobifida halotolerans,Thermobifida,4,3040.006591796875,0,6
GCF_003574965.1,Hymenobacter oligotrophus,Hymenobacter,0,2949.1014404296875,0,6
GCF_001262605.1,Pseudobacteroides cellulosolvens,Pseudobacteroides,5,2938.6741943359375,2.9285714285714284,28
GCF_001263175.1,Vulgatibacter incomptus,Vulgatibacter,3,3063.8788248697915,0,3
GCF_003575225.1,Clostridium chromiireducens,Clostridium,7,2782.8999372209823,0,21
GCF_003581605.1,Micromonospora endophytica,Micromonospora,0,57.19166564941406,90,1
GCF_001263205.1,Labilithrix luteola,Labilithrix,0,3079.686279296875,0,6
GCF_001263395.1,Bifidobacterium actinocoloniiforme,Bifidobacterium,2,3028.116455078125,0,1
GCF_003584015.1,Aurantiacibacter xanthus,Aurantiacibacter,0,2938.9404296875,0,6
GCF_001263755.1,Corynebacterium riegelii,Corynebacterium,2,2977.163126627604,0,6
GCF_003584135.1,Flagellimonas pelagia,Flagellimonas,4,3008.299560546875,0,6
GCF_003584165.1,Flagellimonas aequoris,Flagellimonas,4,3008.299560546875,0,6
GCF_001267175.1,Thiopseudomonas alkaliphila,Thiopseudomonas,0,3063.786865234375,0,10
GCF_003584685.1,Lactobacillus paragasseri,Lactobacillus,0,3117.29248046875,0,10
GCF_001267885.1,Streptomyces ambofaciens,Streptomyces,0,3014.7942708333335,0,15
GCF_001267925.1,Herbaspirillum hiltneri,Herbaspirillum,0,3022.043212890625,0,1
GCF_003585765.1,Pontibacter actiniarum,Pontibacter,0,3013.073974609375,0,10
GCF_003589885.1,Thermomonospora amylolytica,Thermomonospora,4,2954.33740234375,0,6
GCF_003590145.2,Pseudooceanicola algae,Pseudooceanicola,0,2823.0157063802085,3.3333333333333335,3
GCF_003590775.1,Sphingomonas cavernae,Sphingomonas,0,2950.83056640625,0,1
GCF_003590795.1,Azospirillum cavernae,Azospirillum,0,2942.90380859375,0,15
GCF_001274725.1,Sporosarcina globispora,Sporosarcina,0,2725.9004429408483,0,28
GCF_003590815.1,Deinococcus cavernae,Deinococcus,0,2980.555908203125,0,3
GCF_001274895.1,Corynebacterium lactis,Corynebacterium,0,2976.776123046875,0,3
GCF_001274945.1,Viridibacillus arvi,Viridibacillus,0,3077.65869140625,0,1
GCF_001275365.1,Francisella persica,Francisella,0,3040.006591796875,0,1
GCF_003590835.1,Noviherbaspirillum sedimenti,Noviherbaspirillum,0,3032.77099609375,0,6
GCF_003590875.1,Noviherbaspirillum cavernae,Noviherbaspirillum,0,3034.0615234375,0,3
GCF_003590945.1,Oleomonas cavernae,Oleomonas,0,2950.83056640625,0,1
GCF_003591035.1,Noviherbaspirillum saxi,Noviherbaspirillum,5,3019.8759765625,0,10
GCF_001277175.1,Cronobacter universalis,Cronobacter,0,3042.080147879464,0.2857142857142857,21
GCF_003595175.1,Pseudomonas cavernae,Pseudomonas,0,3042.01123046875,0,6
GCF_001277195.1,Cronobacter muytjensii,Cronobacter,0,3044.3318219866073,0,21
GCF_003595195.1,Paenisporosarcina cavernae,Paenisporosarcina,0,3055.122314453125,0.2222222222222222,36
GCF_001277215.2,Cronobacter malonaticus,Cronobacter,0,3048.3545270647323,0,21
GCF_003595525.1,Streptococcus respiraculi,Streptococcus,4,3069.73193359375,0,6
GCF_003600625.1,Arachidicoccus soli,Arachidicoccus,2,3028.116455078125,0,1
GCF_001277235.1,Cronobacter dublinensis,Cronobacter,0,3057.841796875,0,6
GCF_001277255.1,Cronobacter condimenti,Cronobacter,0,3050.606201171875,0,3
GCF_001277995.1,Corynebacterium deserti,Corynebacterium,0,2998.39111328125,0,15
GCF_003600645.1,Yersinia rochesterensis,Yersinia,0,3053.338448660714,0,21
GCF_003600895.1,Nocardioides cavernaquae,Nocardioides,0,3008.299560546875,0,1
GCF_001278115.1,Flavobacterium akiainvivens,Flavobacterium,2,3002.3544921875,0,1
GCF_003606325.2,Bartonella kosoyi,Bartonella,0,2952.812255859375,0,1
GCF_001281085.1,Trueperella pyogenes,Trueperella,0,2964.24462890625,0,1
GCF_003606345.3,Bartonella krasnovii,Bartonella,0,2952.812255859375,0,1
GCF_001281405.1,Bartonella ancashensis,Bartonella,0,2948.848876953125,0,1
GCF_001282625.1,Lascolabacillus massiliensis,Lascolabacillus,0,3041.98828125,0,1
GCF_003606365.2,Companilactobacillus zhachilii,Companilactobacillus,0,3105.40234375,0,6
GCF_001282685.1,Niameybacter massiliensis,Niameybacter,0,3011.66357421875,0,15
GCF_001282725.1,Inediibacterium massiliense,Inediibacterium,3,2996.5931803385415,0.6666666666666666,3
GCF_001286805.1,Kallipyga gabonensis,Kallipyga,2,2588.273681640625,0,1
GCF_001293125.1,Lawsonella clevelandensis,Lawsonella,2,3016.226318359375,0,1
GCF_001294535.1,Cypionkella psychrotolerans,Cypionkella,0,2903.27001953125,0,1
GCF_003609995.1,Sutterella megalosphaeroides,Sutterella,7,3020.5975603376114,0.25,28
GCF_003610465.1,Xenorhabdus ehlersii,Xenorhabdus,0,3053.638671875,0,15
GCF_003610555.1,Marinifilum flexuosum,Marinifilum,0,3020.189697265625,0,1
GCF_001294575.1,Pseudomonas versuta,Pseudomonas,0,3037.2265625,0,28
GCF_001296145.1,Fusobacterium animalis,Fusobacterium,0,2960.3695068359375,0.5,6
GCF_001298465.1,Campylobacter concisus,Campylobacter,0,2996.409423828125,0,3
GCF_003610915.1,Rahnella variigena,Rahnella,0,3042.8307524181546,0,21
GCF_003611035.1,Cryobacterium soli,Cryobacterium,0,3014.24462890625,0,3
GCF_001302565.1,Glutamicibacter halophytocola,Glutamicibacter,0,3024.153076171875,0,15
GCF_001302585.1,Kibdelosporangium phytohabitans,Kibdelosporangium,0,3005.02734375,0,3
GCF_003627035.1,Apilactobacillus bombintestini,Apilactobacillus,0,3109.8173095703123,0,10
GCF_003627055.1,Gryllotalpicola protaetiae,Gryllotalpicola,0,3024.153076171875,0,1
GCF_003627095.1,Lactococcus allomyrinae,Lactococcus,0,3060.441650390625,0,15
GCF_003627135.1,Streptococcus koreensis,Streptococcus,4,2967.28076171875,0,6
GCF_003627755.1,Rhizobium jaguaris,Rhizobium,0,2934.97705078125,0,3
GCF_003634015.1,Litorimonas taeanensis,Litorimonas,0,2923.1328125,0,1
GCF_003634315.1,Thiocapsa rosea,Thiocapsa,0,3030.09814453125,0,1
GCF_003634525.1,Williamsia muralis,Williamsia,0,3014.24462890625,0,1
GCF_003634555.1,Frondihabitans australicus,Frondihabitans,2,3014.24462890625,0,1
GCF_001305595.1,Azospirillum thiophilum,Azospirillum,0,2905.2510443793403,0,36
GCF_003634695.1,Motilibacter peucedani,Motilibacter,0,3006.31787109375,0,1
GCF_001305675.1,Gordonia phthalatica,Gordonia,0,3014.24462890625,0,6
GCF_003634935.1,Saccharothrix australiensis,Saccharothrix,0,3004.336181640625,0,6
